NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
None,None,46241,46241,0,360,314372010,873255.6,747651.5,744644,1373446,249246.2,ampere_sgemm_64x64_tn
None,None,46241,46241,0,725,170532617,235217.4,192929.0,191425,2643788,141920.0,ampere_sgemm_128x64_tn
None,None,46241,46241,0,180,153564327,853135.2,730499.0,729699,1337286,242160.9,ampere_sgemm_128x64_nn
None,None,46241,46241,0,470,63013004,134070.2,134864.5,65024,265697,12639.2,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(int)1>, at::native::<unnamed>::BinaryOpScalarFunctor<float, (int)1, (int)1, (int)0>, std::multiplies<float>, float>(T1, T2, T3...)"
None,None,46241,46241,0,235,59819771,254552.2,255682.0,122592,405730,23693.0,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMetadata<float, (int)3>, at::native::<unnamed>::PointwiseOpScalarListFunctor<float, (int)3, (int)3, (int)0>, std::divides<float>>(T1, T2, T3...)"
None,None,46241,46241,0,235,46233902,196740.0,197537.0,92576,310561,18395.7,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(int)3>, at::native::<unnamed>::PointwiseOpScalarFunctor<float, (int)3, (int)3, (int)0>, std::multiplies<float>, float>(T1, T2, T3...)"
None,None,46241,46241,0,235,45700211,194469.0,196289.0,92833,205825,15044.2,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(int)2>, at::native::<unnamed>::TernaryOpScalarFunctor<float, (int)2, (int)2, (int)0>, at::native::LerpFunctor<float>, float>(T1, T2, T3...)"
None,None,46241,46241,0,360,32098472,89162.4,105232.5,46784,229249,43668.7,ampere_sgemm_128x128_nn
None,None,46241,46241,0,235,31919796,135828.9,136769.0,67232,222401,11619.3,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListScalarListMetadata<float, (int)1>, at::native::<unnamed>::BinaryOpScalarListFunctor<float, (int)1, (int)1, (int)0>, std::divides<float>>(T1, T2, T3...)"
None,None,46241,46241,0,235,31624471,134572.2,134977.0,64513,209985,12012.5,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(int)1>, at::native::<unnamed>::BinaryOpScalarFunctor<float, (int)1, (int)1, (int)0>, std::plus<float>, float>(T1, T2, T3...)"
None,None,46241,46241,0,235,31273779,133079.9,134369.0,67936,141825,9606.0,"void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(int)2>, at::native::<unnamed>::UnaryOpFunctor<float, (int)2, (int)1, (int)1>, at::native::Sqrt<float>>(T1, T2, T3...)"
None,None,46241,46241,0,1445,25534517,17670.9,19585.0,4800,224449,13593.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
